id,repo_owner,repo_name,sha,raw_patch
GO-2022-0646,aws,aws-sdk-go,ae9b9fd92af132cfd8d879809d8611825ba135f4," func (s *AppSummary) SetLatestReplicationTime(v time.Time) *AppSummary {
 	return s
 }
 
+// SetLaunchConfigurationStatus sets the LaunchConfigurationStatus field's value.
+func (s *AppSummary) SetLaunchConfigurationStatus(v string) *AppSummary {
+	s.LaunchConfigurationStatus = &v
+	return s
+}
+
 // SetLaunchDetails sets the LaunchDetails field's value.
 func (s *AppSummary) SetLaunchDetails(v *LaunchDetails) *AppSummary {
 	s.LaunchDetails = v
"
GO-2022-0646,aws,aws-sdk-go,ae9b9fd92af132cfd8d879809d8611825ba135f4," func (s *AppSummary) SetName(v string) *AppSummary {
 	return s
 }
 
+// SetReplicationConfigurationStatus sets the ReplicationConfigurationStatus field's value.
+func (s *AppSummary) SetReplicationConfigurationStatus(v string) *AppSummary {
+	s.ReplicationConfigurationStatus = &v
+	return s
+}
+
 // SetReplicationStatus sets the ReplicationStatus field's value.
 func (s *AppSummary) SetReplicationStatus(v string) *AppSummary {
 	s.ReplicationStatus = &v
"
GO-2022-0646,aws,aws-sdk-go,ae9b9fd92af132cfd8d879809d8611825ba135f4," func (s *GetAppLaunchConfigurationOutput) SetAppId(v string) *GetAppLaunchConfig
 	return s
 }
 
+// SetAutoLaunch sets the AutoLaunch field's value.
+func (s *GetAppLaunchConfigurationOutput) SetAutoLaunch(v bool) *GetAppLaunchConfigurationOutput {
+	s.AutoLaunch = &v
+	return s
+}
+
 // SetRoleName sets the RoleName field's value.
 func (s *GetAppLaunchConfigurationOutput) SetRoleName(v string) *GetAppLaunchConfigurationOutput {
 	s.RoleName = &v
"
GO-2022-0646,aws,aws-sdk-go,ae9b9fd92af132cfd8d879809d8611825ba135f4," func (s S3Location) GoString() string {
 	return s.String()
 }
 
+// Validate inspects the fields of the type to determine if they are valid.
+func (s *S3Location) Validate() error {
+	invalidParams := request.ErrInvalidParams{Context: ""S3Location""}
+	if s.Bucket != nil && len(*s.Bucket) < 3 {
+		invalidParams.Add(request.NewErrParamMinLen(""Bucket"", 3))
+	}
+
+	if invalidParams.Len() > 0 {
+		return invalidParams
+	}
+	return nil
+}
+
 // SetBucket sets the Bucket field's value.
 func (s *S3Location) SetBucket(v string) *S3Location {
 	s.Bucket = &v
"
GO-2022-0646,aws,aws-sdk-go,ae9b9fd92af132cfd8d879809d8611825ba135f4," func (s ServerGroupLaunchConfiguration) GoString() string {
 	return s.String()
 }
 
+// Validate inspects the fields of the type to determine if they are valid.
+func (s *ServerGroupLaunchConfiguration) Validate() error {
+	invalidParams := request.ErrInvalidParams{Context: ""ServerGroupLaunchConfiguration""}
+	if s.ServerLaunchConfigurations != nil {
+		for i, v := range s.ServerLaunchConfigurations {
+			if v == nil {
+				continue
+			}
+			if err := v.Validate(); err != nil {
+				invalidParams.AddNested(fmt.Sprintf(""%s[%v]"", ""ServerLaunchConfigurations"", i), err.(request.ErrInvalidParams))
+			}
+		}
+	}
+
+	if invalidParams.Len() > 0 {
+		return invalidParams
+	}
+	return nil
+}
+
 // SetLaunchOrder sets the LaunchOrder field's value.
 func (s *ServerGroupLaunchConfiguration) SetLaunchOrder(v int64) *ServerGroupLaunchConfiguration {
 	s.LaunchOrder = &v
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockAccessResponder) EXPECT() *MockAccessResponderMockRecorder {
 
 // GetAccessToken mocks base method
 func (m *MockAccessResponder) GetAccessToken() string {
+	m.ctrl.T.Helper()
 	ret := m.ctrl.Call(m, ""GetAccessToken"")
 	ret0, _ := ret[0].(string)
 	return ret0
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockAccessResponder) ToMap() map[string]interface{} {
 
 // ToMap indicates an expected call of ToMap
 func (mr *MockAccessResponderMockRecorder) ToMap() *gomock.Call {
+	mr.mock.ctrl.T.Helper()
 	return mr.mock.ctrl.RecordCallWithMethodType(mr.mock, ""ToMap"", reflect.TypeOf((*MockAccessResponder)(nil).ToMap))
 }
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockAccessTokenStorage) EXPECT() *MockAccessTokenStorageMockRecorder {
 
 // CreateAccessTokenSession mocks base method
 func (m *MockAccessTokenStorage) CreateAccessTokenSession(arg0 context.Context, arg1 string, arg2 fosite.Requester) error {
+	m.ctrl.T.Helper()
 	ret := m.ctrl.Call(m, ""CreateAccessTokenSession"", arg0, arg1, arg2)
 	ret0, _ := ret[0].(error)
 	return ret0
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockAccessTokenStorage) GetAccessTokenSession(arg0 context.Context, arg
 
 // GetAccessTokenSession indicates an expected call of GetAccessTokenSession
 func (mr *MockAccessTokenStorageMockRecorder) GetAccessTokenSession(arg0, arg1, arg2 interface{}) *gomock.Call {
+	mr.mock.ctrl.T.Helper()
 	return mr.mock.ctrl.RecordCallWithMethodType(mr.mock, ""GetAccessTokenSession"", reflect.TypeOf((*MockAccessTokenStorage)(nil).GetAccessTokenSession), arg0, arg1, arg2)
 }
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockAccessTokenStrategy) EXPECT() *MockAccessTokenStrategyMockRecorder
 
 // AccessTokenSignature mocks base method
 func (m *MockAccessTokenStrategy) AccessTokenSignature(arg0 string) string {
+	m.ctrl.T.Helper()
 	ret := m.ctrl.Call(m, ""AccessTokenSignature"", arg0)
 	ret0, _ := ret[0].(string)
 	return ret0
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockAccessTokenStrategy) ValidateAccessToken(arg0 context.Context, arg1
 
 // ValidateAccessToken indicates an expected call of ValidateAccessToken
 func (mr *MockAccessTokenStrategyMockRecorder) ValidateAccessToken(arg0, arg1, arg2 interface{}) *gomock.Call {
+	mr.mock.ctrl.T.Helper()
 	return mr.mock.ctrl.RecordCallWithMethodType(mr.mock, ""ValidateAccessToken"", reflect.TypeOf((*MockAccessTokenStrategy)(nil).ValidateAccessToken), arg0, arg1, arg2)
 }
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockAuthorizeCodeStorage) EXPECT() *MockAuthorizeCodeStorageMockRecorde
 
 // CreateAuthorizeCodeSession mocks base method
 func (m *MockAuthorizeCodeStorage) CreateAuthorizeCodeSession(arg0 context.Context, arg1 string, arg2 fosite.Requester) error {
+	m.ctrl.T.Helper()
 	ret := m.ctrl.Call(m, ""CreateAuthorizeCodeSession"", arg0, arg1, arg2)
 	ret0, _ := ret[0].(error)
 	return ret0
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockAuthorizeCodeStorage) InvalidateAuthorizeCodeSession(arg0 context.C
 
 // InvalidateAuthorizeCodeSession indicates an expected call of InvalidateAuthorizeCodeSession
 func (mr *MockAuthorizeCodeStorageMockRecorder) InvalidateAuthorizeCodeSession(arg0, arg1 interface{}) *gomock.Call {
+	mr.mock.ctrl.T.Helper()
 	return mr.mock.ctrl.RecordCallWithMethodType(mr.mock, ""InvalidateAuthorizeCodeSession"", reflect.TypeOf((*MockAuthorizeCodeStorage)(nil).InvalidateAuthorizeCodeSession), arg0, arg1)
 }
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockAuthorizeCodeStrategy) EXPECT() *MockAuthorizeCodeStrategyMockRecor
 
 // AuthorizeCodeSignature mocks base method
 func (m *MockAuthorizeCodeStrategy) AuthorizeCodeSignature(arg0 string) string {
+	m.ctrl.T.Helper()
 	ret := m.ctrl.Call(m, ""AuthorizeCodeSignature"", arg0)
 	ret0, _ := ret[0].(string)
 	return ret0
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockAuthorizeCodeStrategy) ValidateAuthorizeCode(arg0 context.Context,
 
 // ValidateAuthorizeCode indicates an expected call of ValidateAuthorizeCode
 func (mr *MockAuthorizeCodeStrategyMockRecorder) ValidateAuthorizeCode(arg0, arg1, arg2 interface{}) *gomock.Call {
+	mr.mock.ctrl.T.Helper()
 	return mr.mock.ctrl.RecordCallWithMethodType(mr.mock, ""ValidateAuthorizeCode"", reflect.TypeOf((*MockAuthorizeCodeStrategy)(nil).ValidateAuthorizeCode), arg0, arg1, arg2)
 }
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockAuthorizeEndpointHandler) EXPECT() *MockAuthorizeEndpointHandlerMoc
 
 // HandleAuthorizeEndpointRequest mocks base method
 func (m *MockAuthorizeEndpointHandler) HandleAuthorizeEndpointRequest(arg0 context.Context, arg1 fosite.AuthorizeRequester, arg2 fosite.AuthorizeResponder) error {
+	m.ctrl.T.Helper()
 	ret := m.ctrl.Call(m, ""HandleAuthorizeEndpointRequest"", arg0, arg1, arg2)
 	ret0, _ := ret[0].(error)
 	return ret0
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockAuthorizeEndpointHandler) HandleAuthorizeEndpointRequest(arg0 conte
 
 // HandleAuthorizeEndpointRequest indicates an expected call of HandleAuthorizeEndpointRequest
 func (mr *MockAuthorizeEndpointHandlerMockRecorder) HandleAuthorizeEndpointRequest(arg0, arg1, arg2 interface{}) *gomock.Call {
+	mr.mock.ctrl.T.Helper()
 	return mr.mock.ctrl.RecordCallWithMethodType(mr.mock, ""HandleAuthorizeEndpointRequest"", reflect.TypeOf((*MockAuthorizeEndpointHandler)(nil).HandleAuthorizeEndpointRequest), arg0, arg1, arg2)
 }
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockAuthorizeResponder) GetQuery() url.Values {
 
 // GetQuery indicates an expected call of GetQuery
 func (mr *MockAuthorizeResponderMockRecorder) GetQuery() *gomock.Call {
+	mr.mock.ctrl.T.Helper()
 	return mr.mock.ctrl.RecordCallWithMethodType(mr.mock, ""GetQuery"", reflect.TypeOf((*MockAuthorizeResponder)(nil).GetQuery))
 }
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockClient) EXPECT() *MockClientMockRecorder {
 
 // GetAudience mocks base method
 func (m *MockClient) GetAudience() fosite.Arguments {
+	m.ctrl.T.Helper()
 	ret := m.ctrl.Call(m, ""GetAudience"")
 	ret0, _ := ret[0].(fosite.Arguments)
 	return ret0
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockClient) IsPublic() bool {
 
 // IsPublic indicates an expected call of IsPublic
 func (mr *MockClientMockRecorder) IsPublic() *gomock.Call {
+	mr.mock.ctrl.T.Helper()
 	return mr.mock.ctrl.RecordCallWithMethodType(mr.mock, ""IsPublic"", reflect.TypeOf((*MockClient)(nil).IsPublic))
 }
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockHasher) EXPECT() *MockHasherMockRecorder {
 
 // Compare mocks base method
 func (m *MockHasher) Compare(arg0 context.Context, arg1, arg2 []byte) error {
+	m.ctrl.T.Helper()
 	ret := m.ctrl.Call(m, ""Compare"", arg0, arg1, arg2)
 	ret0, _ := ret[0].(error)
 	return ret0
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockHasher) Hash(arg0 context.Context, arg1 []byte) ([]byte, error) {
 
 // Hash indicates an expected call of Hash
 func (mr *MockHasherMockRecorder) Hash(arg0, arg1 interface{}) *gomock.Call {
+	mr.mock.ctrl.T.Helper()
 	return mr.mock.ctrl.RecordCallWithMethodType(mr.mock, ""Hash"", reflect.TypeOf((*MockHasher)(nil).Hash), arg0, arg1)
 }
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockOpenIDConnectTokenStrategy) EXPECT() *MockOpenIDConnectTokenStrateg
 
 // GenerateIDToken mocks base method
 func (m *MockOpenIDConnectTokenStrategy) GenerateIDToken(arg0 context.Context, arg1 fosite.Requester) (string, error) {
+	m.ctrl.T.Helper()
 	ret := m.ctrl.Call(m, ""GenerateIDToken"", arg0, arg1)
 	ret0, _ := ret[0].(string)
 	ret1, _ := ret[1].(error)
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockOpenIDConnectTokenStrategy) GenerateIDToken(arg0 context.Context, a
 
 // GenerateIDToken indicates an expected call of GenerateIDToken
 func (mr *MockOpenIDConnectTokenStrategyMockRecorder) GenerateIDToken(arg0, arg1 interface{}) *gomock.Call {
+	mr.mock.ctrl.T.Helper()
 	return mr.mock.ctrl.RecordCallWithMethodType(mr.mock, ""GenerateIDToken"", reflect.TypeOf((*MockOpenIDConnectTokenStrategy)(nil).GenerateIDToken), arg0, arg1)
 }
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockTokenIntrospector) EXPECT() *MockTokenIntrospectorMockRecorder {
 
 // IntrospectToken mocks base method
 func (m *MockTokenIntrospector) IntrospectToken(arg0 context.Context, arg1 string, arg2 fosite.TokenType, arg3 fosite.AccessRequester, arg4 []string) (fosite.TokenType, error) {
+	m.ctrl.T.Helper()
 	ret := m.ctrl.Call(m, ""IntrospectToken"", arg0, arg1, arg2, arg3, arg4)
 	ret0, _ := ret[0].(fosite.TokenType)
 	ret1, _ := ret[1].(error)
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockTokenIntrospector) IntrospectToken(arg0 context.Context, arg1 strin
 
 // IntrospectToken indicates an expected call of IntrospectToken
 func (mr *MockTokenIntrospectorMockRecorder) IntrospectToken(arg0, arg1, arg2, arg3, arg4 interface{}) *gomock.Call {
+	mr.mock.ctrl.T.Helper()
 	return mr.mock.ctrl.RecordCallWithMethodType(mr.mock, ""IntrospectToken"", reflect.TypeOf((*MockTokenIntrospector)(nil).IntrospectToken), arg0, arg1, arg2, arg3, arg4)
 }
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockClientCredentialsGrantStorage) EXPECT() *MockClientCredentialsGrant
 
 // CreateAccessTokenSession mocks base method
 func (m *MockClientCredentialsGrantStorage) CreateAccessTokenSession(arg0 context.Context, arg1 string, arg2 fosite.Requester) error {
+	m.ctrl.T.Helper()
 	ret := m.ctrl.Call(m, ""CreateAccessTokenSession"", arg0, arg1, arg2)
 	ret0, _ := ret[0].(error)
 	return ret0
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockClientCredentialsGrantStorage) GetAccessTokenSession(arg0 context.C
 
 // GetAccessTokenSession indicates an expected call of GetAccessTokenSession
 func (mr *MockClientCredentialsGrantStorageMockRecorder) GetAccessTokenSession(arg0, arg1, arg2 interface{}) *gomock.Call {
+	mr.mock.ctrl.T.Helper()
 	return mr.mock.ctrl.RecordCallWithMethodType(mr.mock, ""GetAccessTokenSession"", reflect.TypeOf((*MockClientCredentialsGrantStorage)(nil).GetAccessTokenSession), arg0, arg1, arg2)
 }
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockResourceOwnerPasswordCredentialsGrantStorage) EXPECT() *MockResourc
 
 // Authenticate mocks base method
 func (m *MockResourceOwnerPasswordCredentialsGrantStorage) Authenticate(arg0 context.Context, arg1, arg2 string) error {
+	m.ctrl.T.Helper()
 	ret := m.ctrl.Call(m, ""Authenticate"", arg0, arg1, arg2)
 	ret0, _ := ret[0].(error)
 	return ret0
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockResourceOwnerPasswordCredentialsGrantStorage) GetRefreshTokenSessio
 
 // GetRefreshTokenSession indicates an expected call of GetRefreshTokenSession
 func (mr *MockResourceOwnerPasswordCredentialsGrantStorageMockRecorder) GetRefreshTokenSession(arg0, arg1, arg2 interface{}) *gomock.Call {
+	mr.mock.ctrl.T.Helper()
 	return mr.mock.ctrl.RecordCallWithMethodType(mr.mock, ""GetRefreshTokenSession"", reflect.TypeOf((*MockResourceOwnerPasswordCredentialsGrantStorage)(nil).GetRefreshTokenSession), arg0, arg1, arg2)
 }
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockTokenRevocationStorage) EXPECT() *MockTokenRevocationStorageMockRec
 
 // CreateAccessTokenSession mocks base method
 func (m *MockTokenRevocationStorage) CreateAccessTokenSession(arg0 context.Context, arg1 string, arg2 fosite.Requester) error {
+	m.ctrl.T.Helper()
 	ret := m.ctrl.Call(m, ""CreateAccessTokenSession"", arg0, arg1, arg2)
 	ret0, _ := ret[0].(error)
 	return ret0
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockTokenRevocationStorage) RevokeRefreshToken(arg0 context.Context, ar
 
 // RevokeRefreshToken indicates an expected call of RevokeRefreshToken
 func (mr *MockTokenRevocationStorageMockRecorder) RevokeRefreshToken(arg0, arg1 interface{}) *gomock.Call {
+	mr.mock.ctrl.T.Helper()
 	return mr.mock.ctrl.RecordCallWithMethodType(mr.mock, ""RevokeRefreshToken"", reflect.TypeOf((*MockTokenRevocationStorage)(nil).RevokeRefreshToken), arg0, arg1)
 }
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockCoreStorage) EXPECT() *MockCoreStorageMockRecorder {
 
 // CreateAccessTokenSession mocks base method
 func (m *MockCoreStorage) CreateAccessTokenSession(arg0 context.Context, arg1 string, arg2 fosite.Requester) error {
+	m.ctrl.T.Helper()
 	ret := m.ctrl.Call(m, ""CreateAccessTokenSession"", arg0, arg1, arg2)
 	ret0, _ := ret[0].(error)
 	return ret0
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockCoreStorage) InvalidateAuthorizeCodeSession(arg0 context.Context, a
 
 // InvalidateAuthorizeCodeSession indicates an expected call of InvalidateAuthorizeCodeSession
 func (mr *MockCoreStorageMockRecorder) InvalidateAuthorizeCodeSession(arg0, arg1 interface{}) *gomock.Call {
+	mr.mock.ctrl.T.Helper()
 	return mr.mock.ctrl.RecordCallWithMethodType(mr.mock, ""InvalidateAuthorizeCodeSession"", reflect.TypeOf((*MockCoreStorage)(nil).InvalidateAuthorizeCodeSession), arg0, arg1)
 }
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockCoreStrategy) EXPECT() *MockCoreStrategyMockRecorder {
 
 // AccessTokenSignature mocks base method
 func (m *MockCoreStrategy) AccessTokenSignature(arg0 string) string {
+	m.ctrl.T.Helper()
 	ret := m.ctrl.Call(m, ""AccessTokenSignature"", arg0)
 	ret0, _ := ret[0].(string)
 	return ret0
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockCoreStrategy) ValidateRefreshToken(arg0 context.Context, arg1 fosit
 
 // ValidateRefreshToken indicates an expected call of ValidateRefreshToken
 func (mr *MockCoreStrategyMockRecorder) ValidateRefreshToken(arg0, arg1, arg2 interface{}) *gomock.Call {
+	mr.mock.ctrl.T.Helper()
 	return mr.mock.ctrl.RecordCallWithMethodType(mr.mock, ""ValidateRefreshToken"", reflect.TypeOf((*MockCoreStrategy)(nil).ValidateRefreshToken), arg0, arg1, arg2)
 }
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockOpenIDConnectRequestStorage) EXPECT() *MockOpenIDConnectRequestStor
 
 // CreateOpenIDConnectSession mocks base method
 func (m *MockOpenIDConnectRequestStorage) CreateOpenIDConnectSession(arg0 context.Context, arg1 string, arg2 fosite.Requester) error {
+	m.ctrl.T.Helper()
 	ret := m.ctrl.Call(m, ""CreateOpenIDConnectSession"", arg0, arg1, arg2)
 	ret0, _ := ret[0].(error)
 	return ret0
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockOpenIDConnectRequestStorage) GetOpenIDConnectSession(arg0 context.C
 
 // GetOpenIDConnectSession indicates an expected call of GetOpenIDConnectSession
 func (mr *MockOpenIDConnectRequestStorageMockRecorder) GetOpenIDConnectSession(arg0, arg1, arg2 interface{}) *gomock.Call {
+	mr.mock.ctrl.T.Helper()
 	return mr.mock.ctrl.RecordCallWithMethodType(mr.mock, ""GetOpenIDConnectSession"", reflect.TypeOf((*MockOpenIDConnectRequestStorage)(nil).GetOpenIDConnectSession), arg0, arg1, arg2)
 }
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockPKCERequestStorage) EXPECT() *MockPKCERequestStorageMockRecorder {
 
 // CreatePKCERequestSession mocks base method
 func (m *MockPKCERequestStorage) CreatePKCERequestSession(arg0 context.Context, arg1 string, arg2 fosite.Requester) error {
+	m.ctrl.T.Helper()
 	ret := m.ctrl.Call(m, ""CreatePKCERequestSession"", arg0, arg1, arg2)
 	ret0, _ := ret[0].(error)
 	return ret0
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockPKCERequestStorage) GetPKCERequestSession(arg0 context.Context, arg
 
 // GetPKCERequestSession indicates an expected call of GetPKCERequestSession
 func (mr *MockPKCERequestStorageMockRecorder) GetPKCERequestSession(arg0, arg1, arg2 interface{}) *gomock.Call {
+	mr.mock.ctrl.T.Helper()
 	return mr.mock.ctrl.RecordCallWithMethodType(mr.mock, ""GetPKCERequestSession"", reflect.TypeOf((*MockPKCERequestStorage)(nil).GetPKCERequestSession), arg0, arg1, arg2)
 }
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockRefreshTokenStrategy) EXPECT() *MockRefreshTokenStrategyMockRecorde
 
 // GenerateRefreshToken mocks base method
 func (m *MockRefreshTokenStrategy) GenerateRefreshToken(arg0 context.Context, arg1 fosite.Requester) (string, string, error) {
+	m.ctrl.T.Helper()
 	ret := m.ctrl.Call(m, ""GenerateRefreshToken"", arg0, arg1)
 	ret0, _ := ret[0].(string)
 	ret1, _ := ret[1].(string)
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockRefreshTokenStrategy) ValidateRefreshToken(arg0 context.Context, ar
 
 // ValidateRefreshToken indicates an expected call of ValidateRefreshToken
 func (mr *MockRefreshTokenStrategyMockRecorder) ValidateRefreshToken(arg0, arg1, arg2 interface{}) *gomock.Call {
+	mr.mock.ctrl.T.Helper()
 	return mr.mock.ctrl.RecordCallWithMethodType(mr.mock, ""ValidateRefreshToken"", reflect.TypeOf((*MockRefreshTokenStrategy)(nil).ValidateRefreshToken), arg0, arg1, arg2)
 }
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockRevocationHandler) EXPECT() *MockRevocationHandlerMockRecorder {
 
 // RevokeToken mocks base method
 func (m *MockRevocationHandler) RevokeToken(arg0 context.Context, arg1 string, arg2 fosite.TokenType, arg3 fosite.Client) error {
+	m.ctrl.T.Helper()
 	ret := m.ctrl.Call(m, ""RevokeToken"", arg0, arg1, arg2, arg3)
 	ret0, _ := ret[0].(error)
 	return ret0
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockRevocationHandler) RevokeToken(arg0 context.Context, arg1 string, a
 
 // RevokeToken indicates an expected call of RevokeToken
 func (mr *MockRevocationHandlerMockRecorder) RevokeToken(arg0, arg1, arg2, arg3 interface{}) *gomock.Call {
+	mr.mock.ctrl.T.Helper()
 	return mr.mock.ctrl.RecordCallWithMethodType(mr.mock, ""RevokeToken"", reflect.TypeOf((*MockRevocationHandler)(nil).RevokeToken), arg0, arg1, arg2, arg3)
 }
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockTokenEndpointHandler) EXPECT() *MockTokenEndpointHandlerMockRecorde
 
 // HandleTokenEndpointRequest mocks base method
 func (m *MockTokenEndpointHandler) HandleTokenEndpointRequest(arg0 context.Context, arg1 fosite.AccessRequester) error {
+	m.ctrl.T.Helper()
 	ret := m.ctrl.Call(m, ""HandleTokenEndpointRequest"", arg0, arg1)
 	ret0, _ := ret[0].(error)
 	return ret0
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockTokenEndpointHandler) PopulateTokenEndpointResponse(arg0 context.Co
 
 // PopulateTokenEndpointResponse indicates an expected call of PopulateTokenEndpointResponse
 func (mr *MockTokenEndpointHandlerMockRecorder) PopulateTokenEndpointResponse(arg0, arg1, arg2 interface{}) *gomock.Call {
+	mr.mock.ctrl.T.Helper()
 	return mr.mock.ctrl.RecordCallWithMethodType(mr.mock, ""PopulateTokenEndpointResponse"", reflect.TypeOf((*MockTokenEndpointHandler)(nil).PopulateTokenEndpointResponse), arg0, arg1, arg2)
 }
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockTransactional) EXPECT() *MockTransactionalMockRecorder {
 
 // BeginTX mocks base method
 func (m *MockTransactional) BeginTX(arg0 context.Context) (context.Context, error) {
+	m.ctrl.T.Helper()
 	ret := m.ctrl.Call(m, ""BeginTX"", arg0)
 	ret0, _ := ret[0].(context.Context)
 	ret1, _ := ret[1].(error)
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func (m *MockTransactional) Rollback(arg0 context.Context) error {
 
 // Rollback indicates an expected call of Rollback
 func (mr *MockTransactionalMockRecorder) Rollback(arg0 interface{}) *gomock.Call {
+	mr.mock.ctrl.T.Helper()
 	return mr.mock.ctrl.RecordCallWithMethodType(mr.mock, ""Rollback"", reflect.TypeOf((*MockTransactional)(nil).Rollback), arg0)
 }
"
GO-2021-0110,ory,fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9," func NewMemoryStore() *MemoryStore {
 		Users:                  make(map[string]MemoryUserRelation),
 		AccessTokenRequestIDs:  make(map[string]string),
 		RefreshTokenRequestIDs: make(map[string]string),
+		BlacklistedJTIs:        make(map[string]time.Time),
 	}
 }
 
"
GO-2021-0105,ethereum,go-ethereum,87c0ba92136a75db0ab2aba1046d4a9860375d6a," func (pre *Prestate) Apply(vmConfig vm.Config, chainConfig *params.ChainConfig,
 	}
 	execRs := &ExecutionResult{
 		StateRoot:   root,
-		TxRoot:      types.DeriveSha(includedTxs),
-		ReceiptRoot: types.DeriveSha(receipts),
+		TxRoot:      types.DeriveSha(includedTxs, new(trie.Trie)),
+		ReceiptRoot: types.DeriveSha(receipts, new(trie.Trie)),
 		Bloom:       types.CreateBloom(receipts),
 		LogsHash:    rlpHash(statedb.Logs()),
 		Receipts:    receipts,
"
GO-2021-0105,ethereum,go-ethereum,87c0ba92136a75db0ab2aba1046d4a9860375d6a," func (c *Clique) FinalizeAndAssemble(chain consensus.ChainHeaderReader, header *
 	header.UncleHash = types.CalcUncleHash(nil)
 
 	// Assemble and return the final block for sealing
-	return types.NewBlock(header, txs, nil, receipts), nil
+	return types.NewBlock(header, txs, nil, receipts, new(trie.Trie)), nil
 }
 
 // Authorize injects a private key into the consensus engine to mint new blocks
"
